product_id,unit_price,category_code,category_id,brand
1515966223509089571,216.44,electronics.smartphone,2.26810542496206e+18,samsung
1515966223509089574,18.96,computers.components.memory,2.26810540993806e+18,kingston
1515966223509089577,20.81,,2.26810540267353e+18,sencor
1515966223509089579,111.09,appliances.environment.water_heater,2.26810539274142e+18,thermex
1515966223509089583,486.09,kids.skates,2.26810546476601e+18,kaabo
1515966223509089587,178.01,computers.peripherals.monitor,2.26810540922503e+18,hp
1515966223509089588,106.46,appliances.environment.water_heater,2.26810539274142e+18,midea
1515966223509089591,37.01,appliances.iron,2.26810539048488e+18,polaris
1515966223509089592,312.48,appliances.kitchen.coffee_machine,2.26810544530444e+18,delonghi
1515966223509089593,33.54,appliances.kitchen.blender,2.26810544110174e+18,scarlett
1515966223509089594,2.29,,2.26810542726054e+18,samsung
1515966223509089595,312.48,appliances.kitchen.oven,2.2681053885555e+18,gorenje
1515966223509089596,997.66,computers.notebook,2.26810540722016e+18,lenovo
1515966223509089598,138.63,electronics.smartphone,2.26810542816651e+18,huawei
1515966223509089599,103.68,electronics.audio.headphone,2.268105430163e+18,logitech
1515966223509089604,127.29,appliances.kitchen.hood,2.26810538906721e+18,samsung
1515966223509089605,50.9,appliances.kitchen.blender,2.26810544110174e+18,braun
1515966223509089609,292.57,,2.26810542114524e+18,lg
1515966223509089610,335.63,computers.notebook,2.26810540722016e+18,asus
1515966223509089611,451.37,electronics.video.tv,2.37449891400059e+18,samsung
1515966223509089612,69.42,computers.network.router,2.26810540904887e+18,tp-link
1515966223509089616,629.61,computers.notebook,2.26810540722016e+18,hp
1515966223509089617,416.41,electronics.smartphone,2.26810542816651e+18,samsung
1515966223509089620,10.39,appliances.personal.scales,2.26810544004478e+18,ava
1515966223509089621,224.98,,2.26810542114524e+18,lg
1515966223509089622,81.46,,2.26810541030716e+18,segotep
1515966223509089623,798.59,appliances.kitchen.refrigerators,2.26810538868133e+18,samsung
1515966223509089624,532.38,computers.notebook,2.26810540722016e+18,lenovo
1515966223509089627,37.01,appliances.environment.fan,2.26810539263237e+18,polaris
1515966223509089628,192.11,appliances.sewing_machine,2.2681053901745e+18,janome
1515966223509089629,810.16,electronics.video.tv,2.37449891400059e+18,samsung
1515966223509089630,300.9,appliances.kitchen.washer,2.2681053899564e+18,lg
1515966223509089632,64.79,computers.peripherals.printer,2.26810540793319e+18,canon
1515966223509089633,92.57,computers.peripherals.printer,2.26810540793319e+18,hp
1515966223509089635,43.96,,2.26810541030716e+18,gamemax
